11.870000	4.490934
11.880000	4.520497
11.890000	4.549969
11.900000	4.579351
11.910000	4.608641
11.920000	4.637839
11.930000	4.666944
11.940000	4.695955
11.950000	4.724873
11.960000	4.753696
11.970000	4.782425
11.980000	4.811057
11.990000	4.839593
12.000000	4.868033
12.010000	4.896375
12.020000	4.924619
12.030000	4.952765
12.040000	4.980812
12.050000	5.008759
12.060000	5.036606
12.070000	5.064352
12.080000	5.091997
12.090000	5.119540
12.100000	5.146980
12.110000	5.174318
12.120000	5.201552
12.130000	5.228682
12.140000	5.255708
12.150000	5.282629
12.160000	5.309443
12.170000	5.336152
12.180000	5.362754
12.190000	5.389249
12.200000	5.415636
12.210000	5.441914
12.220000	5.468084
12.230000	5.494144
12.240000	5.520095
12.250000	5.545935
12.260000	5.571664
12.270000	5.597282
12.280000	5.622788
12.290000	5.648181
12.300000	5.673461
12.310000	5.698628
12.320000	5.723681
12.330000	5.748620
12.340000	5.773443
12.350000	5.798151
12.360000	5.822743
12.370000	5.847219
12.380000	5.871578
12.390000	5.895819
12.400000	5.919942
12.410000	5.943947
12.420000	5.967833
12.430000	5.991600
12.440000	6.015247
12.450000	6.038773
12.460000	6.062179
12.470000	6.085463
12.480000	6.108626
12.490000	6.131667
12.500000	6.154585
12.510000	6.177380
12.520000	6.200051
12.530000	6.222599
12.540000	6.245022
12.550000	6.267320
12.560000	6.289492
12.570000	6.311539
12.580000	6.333460
12.590000	6.355254
12.600000	6.376921
12.610000	6.398460
12.620000	6.419871
12.630000	6.441154
12.640000	6.462309
12.650000	6.483333
12.660000	6.504229
12.670000	6.524994
12.680000	6.545629
12.690000	6.566132
12.700000	6.586505
12.710000	6.606745
12.720000	6.626854
12.730000	6.646830
12.740000	6.666673
12.750000	6.686383
12.760000	6.705959
12.770000	6.725401
12.780000	6.744708
12.790000	6.763881
12.800000	6.782918
12.810000	6.801819
12.820000	6.820585
12.830000	6.839214
12.840000	6.857706
12.850000	6.876062
12.860000	6.894279
12.870000	6.912359
12.880000	6.930301
12.890000	6.948104
12.900000	6.965767
12.910000	6.983292
12.920000	7.000677
12.930000	7.017922
12.940000	7.035027
12.950000	7.051991
12.960000	7.068813
12.970000	7.085495
12.980000	7.102035
12.990000	7.118433
13.000000	7.134688
13.010000	7.150801
13.020000	7.166770
13.030000	7.182597
13.040000	7.198279
13.050000	7.213818
13.060000	7.229212
13.070000	7.244462
13.080000	7.259567
13.090000	7.274527
13.100000	7.289341
13.110000	7.304010
13.120000	7.318532
13.130000	7.332908
13.140000	7.347138
13.150000	7.361220
13.160000	7.375155
13.170000	7.388943
13.180000	7.402583
13.190000	7.416075
13.200000	7.429418
13.210000	7.442613
13.220000	7.455660
13.230000	7.468557
13.240000	7.481304
13.250000	7.493902
13.260000	7.506350
13.270000	7.518648
13.280000	7.530796
13.290000	7.542793
